URL,Title,Price,five_star_rating,four_star_rating,three_star_rating,two_star_rating,one_star_rating,overall_rating,No_of_ratings,cover_img_url
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Statistics-Pelican-Books-David-Spiegelhalter/dp/0241258766/ref=zg_bs_4149708031_sccl_14/000-0000000-0000000?psc=1,The Art of Statistics: Learning from Data (Pelican Books),364.8,0.67,0.22,0.06,0.02,0.03,4.5,3020.0,"https://m.media-amazon.com/images/I/41avZxZMM4L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Test-Mathematics-10-Level-18/dp/8176711098/ref=zg_bs_4149708031_sccl_15/000-0000000-0000000?psc=1,Test Of Mathematics At The 10+2 Level 18 Th Edition,354.0,0.76,0.15,0.04,0.01,0.02,4.6,466.0,"https://m.media-amazon.com/images/I/41c62YpQDKL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Algorithms-Live-Computer-Science-Decisions/dp/0007547994/ref=zg_bs_4149708031_sccl_16/000-0000000-0000000?psc=1,Algorithms to Live By: The Computer Science of Human Decisions,344.19,0.66,0.24,0.07,0.02,0.02,4.5,3841.0,"https://m.media-amazon.com/images/I/41bNTo6YS8L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Competitive-Book-Agriculture-11th-2022/dp/B09ZQGSK84/ref=zg_bs_4149708031_sccl_17/000-0000000-0000000?psc=1,"Competitive Book of Agriculture (11th Edition,2022)",257.0,0.61,0.24,0.06,0.02,0.06,4.3,361.0,"https://m.media-amazon.com/images/I/61Y4SMh-yiL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/PLANE-TRIGONOMETRY-Part-1-S-Loney/dp/9351761754/ref=zg_bs_4149708031_sccl_18/000-0000000-0000000?psc=1,Plane Trigonometry,89.3,0.68,0.19,0.07,0.02,0.05,4.4,2480.0,"https://m.media-amazon.com/images/I/3132HkSu2EL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/HIGHER-ALGEBRA-Hall/dp/935176253X/ref=zg_bs_4149708031_sccl_19/000-0000000-0000000?psc=1,Higher Algebra,122.85,0.66,0.2,0.07,0.03,0.04,4.4,1688.0,"https://m.media-amazon.com/images/I/31Xox8iHsZL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Understanding-Physics-Advanced-Waves-Thermodynamics/dp/9326191575/ref=zg_bs_4149708031_sccl_20/000-0000000-0000000?psc=1,Understanding Physics JEE Main and Advanced Waves and Thermodynamics,300.0,0.67,0.21,0.03,0.03,0.06,4.4,52.0,"https://m.media-amazon.com/images/I/61rm+DEtgyL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Vedic-Mathematics-Sixteen-Mathematical-Formulae/dp/8120801644/ref=zg_bs_4149708031_sccl_21/000-0000000-0000000?psc=1,Vedic Mathematics: Sixteen Simple Mathematical Formulae From The Vedas,189.0,0.63,0.19,0.1,0.03,0.05,4.3,1228.0,"https://m.media-amazon.com/images/I/514qXnPxHAL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Elementary-Algebra-Schools-H-S-Hall/dp/9350943255/ref=zg_bs_4149708031_sccl_22/000-0000000-0000000?psc=1,Elementry Algebra for School,143.0,0.64,0.21,0.08,0.03,0.04,4.4,631.0,"https://m.media-amazon.com/images/I/41HLcMK0pLL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Vedic-Mathematics-Indian-Classics-Maple/dp/9350332590/ref=zg_bs_4149708031_sccl_23/000-0000000-0000000?psc=1,Vedic Mathematics (Indian Classics),75.0,0.61,0.15,0.14,0.03,0.07,4.2,196.0,"https://m.media-amazon.com/images/I/51fnh0F5-6L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Integral-Calculus-Beginners-Joseph-Edwards/dp/9350941457/ref=zg_bs_4149708031_sccl_24/000-0000000-0000000?psc=1,Integral Calculus for Begineers,89.3,0.66,0.18,0.1,0.03,0.04,4.4,1247.0,"https://m.media-amazon.com/images/I/41tXMvtipqL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Differential-Calculus-Beginners-Joseph-Edwards/dp/9350942461/ref=zg_bs_4149708031_sccl_25/000-0000000-0000000?psc=1,Differentlal Calculus for Beginners,85.5,0.66,0.19,0.08,0.03,0.04,4.4,1230.0,"https://m.media-amazon.com/images/I/41lSkU6KMSL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Science-Previous-Questions-Solutions-2001-2022/dp/B0B4G57RBB/ref=zg_bs_4149708031_sccl_26/000-0000000-0000000?psc=1,"CSIR NET Life Science Previous Year Questions Papers with Answers & Solutions from 2001-2022 - Best Book for CSIR UGC NET, GATE, DBT, ICMR, ICAR Bioscience Examinations",900.0,0.57,0.26,0.08,0.02,0.07,4.3,68.0,"https://m.media-amazon.com/images/I/51vp7gDrPrL._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Astrophysics-People-Hurry-Degrasse-Tyson/dp/0393609391/ref=zg_bs_4149708031_sccl_27/000-0000000-0000000?psc=1,WW Norton Astrophysics For People In A Hurry,189.05,0.69,0.18,0.06,0.01,0.05,4.4,21447.0,"https://m.media-amazon.com/images/I/51wSvLJG-rS._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/History-Nearly-Everything-Re-issue-Bryson/dp/1784161853/ref=zg_bs_4149708031_sccl_28/000-0000000-0000000?psc=1,"A Short History Of Nearly Everything (Re-Issue) (Bryson) (Bryson, 5)",284.05,0.7,0.2,0.06,0.01,0.02,4.6,12928.0,"https://m.media-amazon.com/images/I/51GiW1XpQsL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/COMBO-CSIR-JRF-NET-Sciences-Fundamentals-Practice/dp/9380473184/ref=zg_bs_4149708031_sccl_29/000-0000000-0000000?psc=1,CSIR NET - Life Sciences Fundamentals and Practice Part 1 & Part 2,929.0,0.68,0.21,0.06,0.01,0.04,4.5,2620.0,"https://m.media-amazon.com/images/I/413u9YnW2bL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/What-If-Randall-Munroe/dp/1848549563/ref=zg_bs_4149708031_sccl_30/000-0000000-0000000?psc=1,WHAT IF? (REISSUE),284.05,0.63,0.23,0.09,0.03,0.02,4.4,13700.0,"https://m.media-amazon.com/images/I/41f1hBbKLkL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Elements-COORDINATE-GEOMETRY-Cartesian-Coordinates/dp/9351762238/ref=zg_bs_4149708031_sccl_1/000-0000000-0000000?psc=1,The Elements of Coordinate Geometry,109.25,0.67,0.19,0.07,0.02,0.04,4.4,1715.0,"https://m.media-amazon.com/images/I/41dWE5KxqeL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Interpretation-Dreams-Freuds-Seminal-Understanding/dp/8175994002/ref=zg_bs_4149708031_sccl_2/000-0000000-0000000?psc=1,The Interpretation of Dreams: Freud's Seminal Work in Understanding the Human Mind,31.5,0.63,0.23,0.08,0.03,0.03,4.4,909.0,"https://m.media-amazon.com/images/I/51rcWBt8+FS._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Guns-Germs-Steel-Jared-Diamond/dp/0099302780/ref=zg_bs_4149708031_sccl_3/000-0000000-0000000?psc=1,"Guns, Germs And Steel: 20th Anniversary Edition",320.49,0.69,0.2,0.07,0.02,0.02,4.5,8762.0,"https://m.media-amazon.com/images/I/51EJLoh1P3L._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Fundamental-Laws-Mechanics-IE-IRODOV/dp/9350943166/ref=zg_bs_4149708031_sccl_5/000-0000000-0000000?psc=1,Fundamental Laws Of Mechanics,55.1,0.66,0.2,0.06,0.02,0.05,4.4,1320.0,"https://m.media-amazon.com/images/I/41dY9-rVdmL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Surely-youre-Joking-Feynman-Adventures/dp/009917331X/ref=zg_bs_4149708031_sccl_6/000-0000000-0000000?psc=1,Surely You're Joking Mr Feynman (L),270.17,0.73,0.17,0.07,0.02,0.02,4.6,7177.0,"https://m.media-amazon.com/images/I/51RHxkOx-7L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Introduction-Statistical-Learning-Applications-Statistics/dp/1461471370/ref=zg_bs_4149708031_sccl_7/000-0000000-0000000?psc=1,An Introduction to Statistical Learning: with Applications in R (Springer Texts in Statistics),550.0,0.81,0.12,0.03,0.01,0.03,4.7,1807.0,"https://m.media-amazon.com/images/I/41pP5+SAv-L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Track-Objective-Arithmetic-Rajesh-Verma/dp/9312149830/ref=zg_bs_4149708031_sccl_8/000-0000000-0000000?psc=1,Fast Track Objective Arithmetic (E),292.95,0.62,0.24,0.08,0.02,0.04,4.4,7398.0,"https://m.media-amazon.com/images/I/41gpEN4h5eL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Fundamentals-Agriculture-2022-23-Books-English/dp/B09SD6TPQW/ref=zg_bs_4149708031_sccl_10/000-0000000-0000000?psc=1,Fundamentals of Agriculture - Volume 1 and 2 - 10th Ed./2022-23 - Set of 2 Books (English Edition),623.0,0.54,0.28,0.05,0.03,0.1,4.1,129.0,"https://m.media-amazon.com/images/I/71eDNjH1jlL._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Cosmos-Cosmic-Evolution-Science-Civilisation/dp/0349107033/ref=zg_bs_4149708031_sccl_11/000-0000000-0000000?psc=1,COSMOS,331.0,0.74,0.16,0.06,0.02,0.03,4.5,3038.0,"https://m.media-amazon.com/images/I/31mieaD-UXL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Science-Everyone-Aptitude-Problem-Physics/dp/9350941449/ref=zg_bs_4149708031_sccl_12/000-0000000-0000000?psc=1,Science For Everyone : Aptitude Test Problem In Physics,76.0,0.75,0.16,0.04,0.01,0.03,4.6,1233.0,"https://m.media-amazon.com/images/I/41SEai4HAaL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Tao-Physics-Fritjof-Capra/dp/0007272928/ref=zg_bs_4149708031_sccl_15/000-0000000-0000000?psc=1,The Tao of Physics,329.0,0.74,0.17,0.06,0.01,0.02,4.6,478.0,"https://m.media-amazon.com/images/I/517pA0VkupL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Post-Graduate-Entrance-Exam-Zoology/dp/9313190117/ref=zg_bs_4149708031_sccl_16/000-0000000-0000000?psc=1,Post Graduate Entrance Exam Zoology,156.0,0.54,0.28,0.08,0.03,0.07,4.2,288.0,"https://m.media-amazon.com/images/I/41RQLepna1L._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Guidebook-Mechanism-Organic-Chemistry-JEE/dp/8131793559/ref=zg_bs_4149708031_sccl_18/000-0000000-0000000?psc=1,A Guidebook to Mechanism in Organic Chemistry for the JEE,456.0,0.67,0.18,0.07,0.03,0.05,4.4,617.0,"https://m.media-amazon.com/images/I/51wAZSH4emL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Textbook-Environmental-Studies-Undergraduate-Courses/dp/9389211786/ref=zg_bs_4149708031_sccl_20/000-0000000-0000000?psc=1,TB OF ENVIRONMENTAL STUDES FOR UG 3RD EDN,237.6,0.63,0.2,0.08,0.03,0.06,4.3,888.0,"https://m.media-amazon.com/images/I/51qEKXm4Q5L._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Love-Physics-Rainbow-Journey-Through/dp/145160713X/ref=zg_bs_4149708031_sccl_1/000-0000000-0000000?psc=1,FOR THE LOVE OF PHYSICS,278.03,0.78,0.16,0.04,0.01,0.01,4.7,2171.0,"https://m.media-amazon.com/images/I/4160qorYLsL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Selective-Anatomy-Vol-2nd-undergraduates/dp/8131256944/ref=zg_bs_4149708031_sccl_2/000-0000000-0000000?psc=1,Selective Anatomy Volume 2,410.05,0.74,0.2,0.03,0.01,0.03,4.6,329.0,"https://m.media-amazon.com/images/I/41W1cGsugDL._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Textbook-Anatomy-Upper-Thorax-Updated/dp/8131262456/ref=zg_bs_4149708031_sccl_3/000-0000000-0000000?psc=1,"Tb Of Anatomy :upper Limb And Thorax , Vol 1, 3e (revised And Updated Edition)",451.35,0.75,0.16,0.04,0.03,0.02,4.6,468.0,"https://m.media-amazon.com/images/I/41wJe+poBbL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Ordinary-Partial-Differential-Equations-Raisinghania/dp/9352836103/ref=zg_bs_4149708031_sccl_6/000-0000000-0000000?psc=1,Ordinary and Partial Differential Equations,412.41,0.67,0.2,0.07,0.01,0.04,4.4,470.0,"https://m.media-amazon.com/images/I/512vt-6IkeL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Selective-Anatomy-Vol-2nd-Undergraduates/dp/8131256936/ref=zg_bs_4149708031_sccl_7/000-0000000-0000000?psc=1,SELECTIVE ANATOMY PREP MANUAL FOR UNDERGRADUATES (VOLUME-1),410.05,0.72,0.21,0.03,0.01,0.03,4.6,359.0,"https://m.media-amazon.com/images/I/41L7F9GM+2L._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Advanced-Problems-Organic-Chemistry-Choudhary/dp/9332578362/ref=zg_bs_4149708031_sccl_10/000-0000000-0000000?psc=1,"Advanced Problems in Organic Chemistry, 2/e",268.1,0.68,0.16,0.03,0.03,0.1,4.3,255.0,"https://m.media-amazon.com/images/I/51ijnLQ9X3L._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/MATHEMATICS-EXEMPLAR-CLASS-X/dp/8174509682/ref=zg_bs_4149708031_sccl_12/000-0000000-0000000?psc=1,MATHEMATICS EXEMPLAR CLASS X,93.0,0.67,0.18,0.06,0.01,0.07,4.4,789.0,"https://m.media-amazon.com/images/I/419Mmuh9CjL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Fundamentals-Techniques-Biophysics-Molecular-Biology/dp/938047315X/ref=zg_bs_4149708031_sccl_13/000-0000000-0000000?psc=1,Fundamentals and Techniques of Biophysics and Molecular Biology,306.14,0.7,0.19,0.06,0.02,0.04,4.5,843.0,"https://m.media-amazon.com/images/I/41WsHlvoFmL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Feynman-Lectures-Physics-Mechanics-Radiation/dp/8131792110/ref=zg_bs_4149708031_sccl_16/000-0000000-0000000?psc=1,"Pearson India The Lectures on Physics Vol.1 | Millennium Edition | By Pearson: Mainly Mechanics, Radiation and Heat",679.25,0.82,0.11,0.02,0.02,0.03,4.7,1113.0,"https://m.media-amazon.com/images/I/51EgY9mht9L._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Problems-CALCULUS-ONE-VARIABLE-Maron/dp/9351762599/ref=zg_bs_4149708031_sccl_19/000-0000000-0000000?psc=1,Calculus of One Variable,129.2,0.66,0.21,0.06,0.02,0.04,4.4,631.0,"https://m.media-amazon.com/images/I/41jZUsXKUHL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Post-Graduate-Entrance-Examinations-Physics/dp/9313190087/ref=zg_bs_4149708031_sccl_20/000-0000000-0000000?psc=1,Post Graduate Entrance Examinations Physics,155.0,0.47,0.2,0.18,0.07,0.08,3.9,245.0,"https://m.media-amazon.com/images/I/41VwvLImqgL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Master-Mental-Ability-NTSE-Olympiad/dp/9355553412/ref=zg_bs_4149708031_sccl_21/000-0000000-0000000?psc=1,"MTG Master Mental Ability For NTSE, NSO, IMO & NCO Olympiad Exam - Preparation in 30 Days (Class 8, 9 & 10)",118.65,0.57,0.2,0.12,0.02,0.09,4.1,246.0,"https://m.media-amazon.com/images/I/51ZEKBO63TL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Biology-Genetics-Molecular-Evolution-Ecology/dp/8121924421/ref=zg_bs_4149708031_sccl_24/000-0000000-0000000?psc=1,"Cell Biology, Genetics, Evolution & Ecology (multicolor Edition): Evolution And Ecology",589.41,0.65,0.22,0.07,0.02,0.04,4.4,612.0,"https://m.media-amazon.com/images/I/51iCpZ6ggBL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Linear-Algebra-Applications-Gilbert-Strang/dp/8131501728/ref=zg_bs_4149708031_sccl_25/000-0000000-0000000?psc=1,Linear Algebra And Its Applications,586.0,0.76,0.17,0.03,0.01,0.03,4.6,630.0,"https://m.media-amazon.com/images/I/41fwmnXU4RL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Skills-Mathematics-Differential-Calculus-Advanced/dp/9326191621/ref=zg_bs_4149708031_sccl_26/000-0000000-0000000?psc=1,Skills in Mathematics - Differential Calculus for JEE Main and Advanced,167.3,0.75,0.18,0.02,0.01,0.03,4.6,277.0,"https://m.media-amazon.com/images/I/61NQzvXfyoL._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/M-Sc-Zoology-Dr-Anita-Sehgal/dp/938862470X/ref=zg_bs_4149708031_sccl_27/000-0000000-0000000?psc=1,M.sc. Zoology,517.0,0.62,0.23,0.11,0.01,0.03,4.4,445.0,"https://m.media-amazon.com/images/I/51r7PJJLxoL._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Problems-Calculus-including-solution-Book/dp/8194735092/ref=zg_bs_4149708031_sccl_28/000-0000000-0000000?psc=1,GRB Problems in Calculus with Solutions for JEE (Main & Advanced) & All Other Competitive Entrance Examinations,495.0,0.75,0.15,0.05,0.01,0.04,4.6,347.0,"https://m.media-amazon.com/images/I/41FKngIkrSL._SX198_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Remote-Sensing-GIS-Basudeb-Bhatta/dp/0199496641/ref=zg_bs_4149708031_sccl_29/000-0000000-0000000?psc=1,REMOTE SENSING AND GIS 3E,754.95,0.65,0.24,0.09,0.01,0.01,4.5,131.0,"https://m.media-amazon.com/images/I/51rPtXAEaCL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/How-Not-Wrong-Jordan-Ellenberg/dp/071819604X/ref=zg_bs_4149708031_sccl_1/000-0000000-0000000?psc=1,How Not to be Wrong,189.25,0.56,0.24,0.12,0.04,0.04,4.2,3121.0,"https://m.media-amazon.com/images/I/51N8Q7vqn2L._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Algebra-Beginners-Hall/dp/9350943204/ref=zg_bs_4149708031_sccl_4/000-0000000-0000000?psc=1,Algebra for Beginners,122.55,0.65,0.19,0.09,0.03,0.04,4.4,686.0,"https://m.media-amazon.com/images/I/31VKoT6o32L._SY344_BO1,204,203,200_.jpg"
