URL,Title,Price,five_star_rating,four_star_rating,three_star_rating,two_star_rating,one_star_rating,overall_rating,No_of_ratings,cover_img_url
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Footsteps-Rama-Travels-Ramayana/dp/9354226388/ref=zg_bs_1318295031_sccl_14/000-0000000-0000000?psc=1,In The Footsteps Of Rama: Travels with the Ramayana,335.3,0.68,0.22,0.06,0.02,0.03,4.5,284.0,"https://m.media-amazon.com/images/I/51g7O4esOcL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Three-Musketeers-Kids-illustrated-Questions/dp/9354403409/ref=zg_bs_1318295031_sccl_15/000-0000000-0000000?psc=1,The Three Musketeers : Illustrated Abridged Children Classics English Novel with Review Questions (Hardback),109.0,0.66,0.21,0.04,0.04,0.06,4.4,38.0,"https://m.media-amazon.com/images/I/516DgcTHQBL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/You-Best-Friend-Ajay-Pandey/dp/9390441161/ref=zg_bs_1318295031_sccl_17/000-0000000-0000000?psc=1,You are the Best Friend,164.37,0.64,0.24,0.08,0.02,0.02,4.5,2831.0,"https://m.media-amazon.com/images/I/51k8JdvyACL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Robinson-Crusoe-Daniel-Defoe/dp/8175994673/ref=zg_bs_1318295031_sccl_18/000-0000000-0000000?psc=1,Robinson Crusoe,29.0,0.64,0.22,0.08,0.02,0.04,4.4,4216.0,"https://m.media-amazon.com/images/I/51tDPv7DTlS._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Motorcycle-Diaries-Penguin-Modern-Classics/dp/0241465109/ref=zg_bs_1318295031_sccl_19/000-0000000-0000000?psc=1,The Motorcycle Diaries,218.5,0.66,0.24,0.06,0.02,0.02,4.5,176.0,"https://m.media-amazon.com/images/I/41TUS332upS._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Book-Ichigo-Ichie-Making-Japanese/dp/1529401291/ref=zg_bs_1318295031_sccl_20/000-0000000-0000000?psc=1,THE BOOK OF ICHIGO ICHIE,317.96,0.73,0.18,0.07,0.02,0.01,4.6,1523.0,"https://m.media-amazon.com/images/I/5117CSuaANL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Tumhare-Baare-Mein-Manav-Kaul/dp/938746430X/ref=zg_bs_1318295031_sccl_25/000-0000000-0000000?psc=1,Tumhare Baare Mein - Hindi,178.0,0.64,0.2,0.09,0.03,0.03,4.4,725.0,"https://m.media-amazon.com/images/I/41MsqNUpivL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Onam-Nightie-Stories-Kerala-Quarantine/dp/935489304X/ref=zg_bs_1318295031_sccl_28/000-0000000-0000000?psc=1,Onam in a Nightie: Stories from a Kerala Quarantine,167.3,0.6,0.18,0.16,0.03,0.02,4.3,157.0,"https://m.media-amazon.com/images/I/418VHhmtZeL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Banaras-City-Light-Diana-Eck/dp/0140190791/ref=zg_bs_1318295031_sccl_29/000-0000000-0000000?psc=1,Banaras City of Light,325.85,0.74,0.16,0.05,0.03,0.02,4.6,255.0,"https://m.media-amazon.com/images/I/51GSvU3-KFL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Wish-Could-Tell-Order-signed/dp/9390441617/ref=zg_bs_1318295031_sccl_1/000-0000000-0000000?psc=1,I Wish I Could Tell Her (Order now to get a signed copy),133.0,0.58,0.34,0.06,0.02,0.01,4.5,362.0,"https://m.media-amazon.com/images/I/41DbSgeljoL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/City-Djinns-Delhi-William-Dalrymple/dp/9385936557/ref=zg_bs_1318295031_sccl_2/000-0000000-0000000?psc=1,City of Djinns: A Year in Delhi,267.61,0.67,0.23,0.07,0.02,0.02,4.5,1457.0,"https://m.media-amazon.com/images/I/51u8SeCRi1L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Travels-Battutah-Macmillan-Collectors-Library/dp/0330418793/ref=zg_bs_1318295031_sccl_9/000-0000000-0000000?psc=1,"The Travels of Ibn Battutah (Macmillan Collector's Library, 84)",443.0,0.73,0.16,0.06,0.02,0.03,4.5,481.0,"https://m.media-amazon.com/images/I/51uh7S+tEQL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Family-Other-Animals-Puffin-Book/dp/0141374101/ref=zg_bs_1318295031_sccl_10/000-0000000-0000000?psc=1,"My Family and Other Animals (A Puffin Book) Durrell, Gerald",247.18,0.71,0.18,0.07,0.02,0.01,4.6,6448.0,"https://m.media-amazon.com/images/I/51Hl31DupCL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Girl-Remember-Ajay-K-Pandey/dp/9387022390/ref=zg_bs_1318295031_sccl_11/000-0000000-0000000?psc=1,A Girl to Remember,150.0,0.65,0.22,0.08,0.03,0.02,4.4,3585.0,"https://m.media-amazon.com/images/I/51Q5NANjFtL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Zen-Art-Motorcycle-Maintenance-Anniversary/dp/0099598167/ref=zg_bs_1318295031_sccl_14/000-0000000-0000000?psc=1,Zen And The Art Of Motorcycle Maintenanc,267.4,0.67,0.2,0.09,0.02,0.03,4.5,7577.0,"https://m.media-amazon.com/images/I/51JMes3d6ML._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Shooting-Star-Girl-Backpack-World/dp/0143443194/ref=zg_bs_1318295031_sccl_15/000-0000000-0000000?psc=1,"The Shooting Star: A Girl, Her Backpack and the World",145.16,0.67,0.22,0.07,0.02,0.02,4.5,953.0,"https://m.media-amazon.com/images/I/51Adw5v6w1L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Lady-Monk-Pico-Iyer/dp/0143032070/ref=zg_bs_1318295031_sccl_16/000-0000000-0000000?psc=1,"Lady and the Monk,The: Four Seasons (R/J: Four Seasons in Kyoto",329.0,0.65,0.18,0.07,0.05,0.04,4.4,156.0,"https://m.media-amazon.com/images/I/41bldKFXjJL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Susegad-Goan-Contentment-Clyde-DSouza/dp/0670094579/ref=zg_bs_1318295031_sccl_17/000-0000000-0000000?psc=1,Susegad: The Goan Art of Happiness,251.1,0.62,0.2,0.12,0.04,0.03,4.3,146.0,"https://m.media-amazon.com/images/I/51tSsvJ8BSS._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Orienting-Indian-Japan-Pallavi-Aiyar/dp/9354227643/ref=zg_bs_1318295031_sccl_18/000-0000000-0000000?psc=1,Orienting: An Indian in Japan,279.3,0.55,0.29,0.08,0.04,0.03,4.3,145.0,"https://m.media-amazon.com/images/I/51JkwsQaySS._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Bahut-Door-Kitna-Hota-%E0%A4%95%E0%A4%BF%E0%A4%A4%E0%A4%A8%E0%A4%BE/dp/9387464806/ref=zg_bs_1318295031_sccl_1/000-0000000-0000000?psc=1,"Bahut Door, Kitna Door Hota Hai । बहुत दूर, कितना दूर होता है",154.0,0.71,0.18,0.06,0.02,0.03,4.5,684.0,"https://m.media-amazon.com/images/I/41ALmpsO6dL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Horizon-Hardcover-Library-James-Hilton/dp/9389440491/ref=zg_bs_1318295031_sccl_2/000-0000000-0000000?psc=1,Lost Horizon (Hardcover Library Edition),42.55,0.62,0.24,0.09,0.02,0.03,4.4,2960.0,"https://m.media-amazon.com/images/I/51rg-f+iILL._SX258_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/DWARKANO-SURYAST-SANJNA-PADCHAYA-Gujarati/dp/8177908537/ref=zg_bs_1318295031_sccl_3/000-0000000-0000000?psc=1,Dwarkano Suryast: Sami Sanjna Padchhaya,130.0,0.6,0.25,0.08,0.03,0.04,4.3,43.0,"https://m.media-amazon.com/images/I/41-jdSzAeUL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Lost-River-Michel-Danino/dp/0143068644/ref=zg_bs_1318295031_sccl_4/000-0000000-0000000?psc=1,The Lost River: On The Trail Of The Sarasvati,218.47,0.73,0.19,0.06,0.01,0.01,4.6,852.0,"https://m.media-amazon.com/images/I/5140JU28TZL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Wabi-Sabi-Japanese-Perfectly-Imperfect/dp/0349421005/ref=zg_bs_1318295031_sccl_5/000-0000000-0000000?psc=1,WABI SABI: JAPANESE WISDOM FOR A PERFECTLY IMPERFECT LIFE,283.2,0.69,0.19,0.07,0.03,0.02,4.5,2232.0,"https://m.media-amazon.com/images/I/31f-19RgIVL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Into-Thin-Air-Personal-Disaster/dp/1447200187/ref=zg_bs_1318295031_sccl_6/000-0000000-0000000?psc=1,Into Thin Air,280.39,0.72,0.22,0.04,0.01,0.01,4.6,12172.0,"https://m.media-amazon.com/images/I/41hvFIokIaL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Long-Walk-Freedom-Nelson-Mandela/dp/0349106533/ref=zg_bs_1318295031_sccl_7/000-0000000-0000000?psc=1,LONG WALK TO FREEDOM,243.41,0.75,0.17,0.04,0.01,0.02,4.6,6360.0,"https://m.media-amazon.com/images/I/41t+sGIECgL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Political-Physical-Constitution-LAMINATED-competitive/dp/B08L54Q6W4/ref=zg_bs_1318295031_sccl_11/000-0000000-0000000?psc=1,"India & World Map ( Both Political & Physical ) & Constitution Chart | NON LAMINATED PAPER FOLDED MAPS | SET OF 5 | Useful for UPSC, SSC, IES and other competitive exams",146.0,0.68,0.2,0.07,0.02,0.03,4.5,1418.0,"https://m.media-amazon.com/images/I/51GUUdHll5L._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Little-Book-Hygge-Penguin-Life/dp/0241283914/ref=zg_bs_1318295031_sccl_12/000-0000000-0000000?psc=1,The Little Book of Hygge: The Danish Way to Live Well,171.0,0.67,0.2,0.08,0.02,0.03,4.5,6385.0,"https://m.media-amazon.com/images/I/51g9Xm6uOeL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Bare-Necessities-Live-Zero-Waste-Life/dp/0143451170/ref=zg_bs_1318295031_sccl_15/000-0000000-0000000?psc=1,Bare Necessities: How to Live a Zero-Waste Life,107.73,0.7,0.17,0.08,0.02,0.03,4.5,176.0,"https://m.media-amazon.com/images/I/51eYxumxCPL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Heroes-Stephen-Fry/dp/1405940360/ref=zg_bs_1318295031_sccl_19/000-0000000-0000000?psc=1,Heroes: The myths of the Ancient Greek heroes retold (Stephen Fry’s Greek Myths) [Paperback] Stephen Fry,346.96,0.78,0.16,0.04,0.01,0.01,4.7,6999.0,"https://m.media-amazon.com/images/I/51uVPQlslYL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Rooh-%E0%A5%A4-%E0%A4%B0%E0%A5%82%E0%A4%B9-Manav-Kaul/dp/9392820488/ref=zg_bs_1318295031_sccl_20/000-0000000-0000000?psc=1,Rooh । रूह,259.0,0.81,0.08,0.05,0.01,0.04,4.6,103.0,"https://m.media-amazon.com/images/I/51fwLpwWvhL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Everybody-Loves-Good-Drought-Sainath/dp/0140259848/ref=zg_bs_1318295031_sccl_22/000-0000000-0000000?psc=1,"Everybody Loves a Good Drought: Stories from India’s Poorest Districts (20th Anniversary Edition) [Paperback] Sainath, P.",242.25,0.75,0.19,0.03,0.01,0.01,4.7,682.0,"https://m.media-amazon.com/images/I/517WhSXyFcL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/1232-km-Long-Journey-Home/dp/9354226515/ref=zg_bs_1318295031_sccl_23/000-0000000-0000000?psc=1,1232 km: The Long Journey Home,223.3,0.68,0.21,0.06,0.02,0.04,4.5,111.0,"https://m.media-amazon.com/images/I/51zlotY+ZyL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Notes-Small-Island-Journey-Through/dp/1784161195/ref=zg_bs_1318295031_sccl_27/000-0000000-0000000?psc=1,Notes From A Small Island: Journey Through Britain (Bryson),173.12,0.6,0.25,0.1,0.03,0.03,4.4,6086.0,"https://m.media-amazon.com/images/I/51nxNleCmtL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Dishoom-Bombay-Love-Shamil-Thakrar/dp/1408890674/ref=zg_bs_1318295031_sccl_1/000-0000000-0000000?psc=1,Dishoom: he first ever cookbook from the much-loved Indian restaurant,484.47,0.85,0.1,0.03,0.01,0.02,4.8,7628.0,"https://m.media-amazon.com/images/I/41vrIAGjbgL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Indians-History-Civilization-Namit-Arora/dp/0670090433/ref=zg_bs_1318295031_sccl_3/000-0000000-0000000?psc=1,"Indians: A Brief History of a Civilization by Namit Arora: Must Read on Indian Civilisation, Glimpse of History of Indian Culture, Non-fiction by Indian Author, Penguin",269.04,0.61,0.25,0.07,0.02,0.05,4.4,358.0,"https://m.media-amazon.com/images/I/51Q+5t6yN-L._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Wah-Bhi-Koi-Mahraj-%E0%A4%AE%E0%A4%B9%E0%A4%B0%E0%A4%BE%E0%A4%9C/dp/9381923531/ref=zg_bs_1318295031_sccl_7/000-0000000-0000000?psc=1,Wah Bhi Koi Des Hai Mahraj (वह भी कोई देस है महराज),260.0,0.69,0.18,0.08,0.02,0.03,4.5,125.0,"https://m.media-amazon.com/images/I/6138QzKKXGL._SY344_BO1,204,203,200_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/How-Speak-KPOP-Mastering-Popular/dp/1735784400/ref=zg_bs_1318295031_sccl_8/000-0000000-0000000?psc=1,How to Speak KPOP: Mastering the Most Popular Korean Words from K-POP and Talking Like a Real Fan,449.0,0.76,0.14,0.06,0.02,0.02,4.6,873.0,"https://m.media-amazon.com/images/I/41Tg9AOUKxL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
http://api.scraperapi.com?api_key=a174547de4ed80b1a16124d892a86fbd&url=https://www.amazon.in/Grandmother-Sends-Her-Regards-Apologises/dp/1444775855/ref=zg_bs_1318295031_sccl_9/000-0000000-0000000?psc=1,MY GRANDMOTHER SENDS HER REGARDS AND APOLOGISES,276.71,0.58,0.26,0.11,0.02,0.02,4.4,7583.0,"https://m.media-amazon.com/images/I/51ekUp3ohkL._SY264_BO1,204,203,200_QL40_ML2_.jpg"
